,gait,task,direction,id,length
1401,trot,turn,left,Quadruped_1401,1201
1402,trot,turn,left,Quadruped_1402,1345
1403,trot,turn,left,Quadruped_1403,1376
1404,trot,turn,left,Quadruped_1404,1345
1405,trot,turn,left,Quadruped_1405,1201
1406,trot,turn,left,Quadruped_1406,1345
1407,trot,turn,left,Quadruped_1407,1201
1408,trot,turn,left,Quadruped_1408,1345
1409,trot,turn,left,Quadruped_1409,1345
1410,trot,turn,left,Quadruped_1410,1345
1411,trot,turn,left,Quadruped_1411,1201
1412,trot,turn,left,Quadruped_1412,1345
1413,trot,turn,left,Quadruped_1413,1201
1414,trot,turn,left,Quadruped_1414,1345
1415,trot,turn,left,Quadruped_1415,1345
1416,trot,turn,left,Quadruped_1416,1345
1417,trot,turn,left,Quadruped_1417,1201
1418,trot,turn,left,Quadruped_1418,1345
1419,trot,turn,left,Quadruped_1419,1345
1420,trot,turn,left,Quadruped_1420,1345
1421,trot,turn,left,Quadruped_1421,1201
1422,trot,turn,left,Quadruped_1422,1345
1423,trot,turn,left,Quadruped_1423,1201
1424,trot,turn,left,Quadruped_1424,1345
1425,trot,turn,left,Quadruped_1425,1345
1426,trot,turn,left,Quadruped_1426,1345
1427,trot,turn,left,Quadruped_1427,1201
1428,trot,turn,left,Quadruped_1428,1345
1429,trot,turn,left,Quadruped_1429,1201
1430,trot,turn,left,Quadruped_1430,1345
1431,trot,turn,left,Quadruped_1431,1201
1432,trot,turn,left,Quadruped_1432,1345
1433,trot,turn,left,Quadruped_1433,1345
1434,trot,turn,left,Quadruped_1434,1345
1435,trot,turn,left,Quadruped_1435,1062
1436,trot,turn,left,Quadruped_1436,1345
1437,trot,turn,left,Quadruped_1437,1201
1438,trot,turn,left,Quadruped_1438,1345
1439,trot,turn,left,Quadruped_1439,1201
1440,trot,turn,left,Quadruped_1440,1345
1441,trot,turn,left,Quadruped_1441,1201
1442,trot,turn,left,Quadruped_1442,1345
1443,trot,turn,left,Quadruped_1443,1201
1444,trot,turn,left,Quadruped_1444,1345
1445,trot,turn,left,Quadruped_1445,1365
1446,trot,turn,left,Quadruped_1446,1345
1447,trot,turn,left,Quadruped_1447,1201
1448,trot,turn,left,Quadruped_1448,1345
1449,trot,turn,left,Quadruped_1449,1377
1450,trot,turn,left,Quadruped_1450,1345
1451,trot,turn,left,Quadruped_1451,1356
1452,trot,turn,left,Quadruped_1452,1345
1453,trot,turn,left,Quadruped_1453,1375
1454,trot,turn,left,Quadruped_1454,1345
1455,trot,turn,left,Quadruped_1455,1201
1456,trot,turn,left,Quadruped_1456,1345
1457,trot,turn,left,Quadruped_1457,1201
1458,trot,turn,left,Quadruped_1458,1345
1459,trot,turn,left,Quadruped_1459,1064
1460,trot,turn,left,Quadruped_1460,1345
1461,trot,turn,left,Quadruped_1461,1201
1462,trot,turn,left,Quadruped_1462,1345
1463,trot,turn,left,Quadruped_1463,1201
1464,trot,turn,left,Quadruped_1464,1345
1465,trot,turn,left,Quadruped_1465,1378
1466,trot,turn,left,Quadruped_1466,1345
1467,trot,turn,left,Quadruped_1467,1345
1468,trot,turn,left,Quadruped_1468,1345
1469,trot,turn,left,Quadruped_1469,1345
1470,trot,turn,left,Quadruped_1470,1345
1471,trot,turn,left,Quadruped_1471,1201
1472,trot,turn,left,Quadruped_1472,1345
1473,trot,turn,left,Quadruped_1473,1201
1474,trot,turn,left,Quadruped_1474,1345
1475,trot,turn,left,Quadruped_1475,1201
1476,trot,turn,left,Quadruped_1476,1345
1477,trot,turn,left,Quadruped_1477,1346
1478,trot,turn,left,Quadruped_1478,1345
1479,trot,turn,left,Quadruped_1479,1201
1480,trot,turn,left,Quadruped_1480,1345
1481,trot,turn,left,Quadruped_1481,1201
1482,trot,turn,left,Quadruped_1482,1345
1483,trot,turn,left,Quadruped_1483,1060
1484,trot,turn,left,Quadruped_1484,1345
1485,trot,turn,left,Quadruped_1485,1201
1486,trot,turn,left,Quadruped_1486,1345
1487,trot,turn,left,Quadruped_1487,1378
1488,trot,turn,left,Quadruped_1488,1345
1489,trot,turn,left,Quadruped_1489,1201
1490,trot,turn,left,Quadruped_1490,1345
1491,trot,turn,left,Quadruped_1491,1201
1492,trot,turn,left,Quadruped_1492,1345
1493,trot,turn,left,Quadruped_1493,1201
1494,trot,turn,left,Quadruped_1494,1345
1495,trot,turn,left,Quadruped_1495,1201
1496,trot,turn,left,Quadruped_1496,1345
1497,trot,turn,left,Quadruped_1497,1345
1498,trot,turn,left,Quadruped_1498,1345
1499,trot,turn,left,Quadruped_1499,1345
1500,trot,turn,right,Quadruped_1500,1354
1501,trot,turn,right,Quadruped_1501,1345
1502,trot,turn,right,Quadruped_1502,1345
1503,trot,turn,right,Quadruped_1503,1346
1504,trot,turn,right,Quadruped_1504,1345
1505,trot,turn,right,Quadruped_1505,1345
1506,trot,turn,right,Quadruped_1506,1345
1507,trot,turn,right,Quadruped_1507,1378
1508,trot,turn,right,Quadruped_1508,1345
1509,trot,turn,right,Quadruped_1509,1345
1510,trot,turn,right,Quadruped_1510,1345
1511,trot,turn,right,Quadruped_1511,1346
1512,trot,turn,right,Quadruped_1512,1345
1513,trot,turn,right,Quadruped_1513,1201
1514,trot,turn,right,Quadruped_1514,1345
1515,trot,turn,right,Quadruped_1515,1201
1516,trot,turn,right,Quadruped_1516,1345
1517,trot,turn,right,Quadruped_1517,1345
1518,trot,turn,right,Quadruped_1518,1345
1519,trot,turn,right,Quadruped_1519,1345
1520,trot,turn,right,Quadruped_1520,1345
1521,trot,turn,right,Quadruped_1521,1345
1522,trot,turn,right,Quadruped_1522,1345
1523,trot,turn,right,Quadruped_1523,1201
1524,trot,turn,right,Quadruped_1524,1345
1525,trot,turn,right,Quadruped_1525,1345
1526,trot,turn,right,Quadruped_1526,1345
1527,trot,turn,right,Quadruped_1527,1345
1528,trot,turn,right,Quadruped_1528,1345
1529,trot,turn,right,Quadruped_1529,1201
1530,trot,turn,right,Quadruped_1530,1345
1531,trot,turn,right,Quadruped_1531,1201
1532,trot,turn,right,Quadruped_1532,1345
1533,trot,turn,right,Quadruped_1533,1345
1534,trot,turn,right,Quadruped_1534,1345
1535,trot,turn,right,Quadruped_1535,1345
1536,trot,turn,right,Quadruped_1536,1345
1537,trot,turn,right,Quadruped_1537,1201
1538,trot,turn,right,Quadruped_1538,1345
1539,trot,turn,right,Quadruped_1539,1345
1540,trot,turn,right,Quadruped_1540,1345
1541,trot,turn,right,Quadruped_1541,1201
1542,trot,turn,right,Quadruped_1542,1345
1543,trot,turn,right,Quadruped_1543,1366
1544,trot,turn,right,Quadruped_1544,1345
1545,trot,turn,right,Quadruped_1545,1366
1546,trot,turn,right,Quadruped_1546,1345
1547,trot,turn,right,Quadruped_1547,1377
1548,trot,turn,right,Quadruped_1548,1345
1549,trot,turn,right,Quadruped_1549,1201
1550,trot,turn,right,Quadruped_1550,1345
1551,trot,turn,right,Quadruped_1551,1201
1552,trot,turn,right,Quadruped_1552,1345
1553,trot,turn,right,Quadruped_1553,1201
1554,trot,turn,right,Quadruped_1554,1345
1555,trot,turn,right,Quadruped_1555,1345
1556,trot,turn,right,Quadruped_1556,1345
1557,trot,turn,right,Quadruped_1557,1201
1558,trot,turn,right,Quadruped_1558,1345
1559,trot,turn,right,Quadruped_1559,1201
1560,trot,turn,right,Quadruped_1560,1345
1561,trot,turn,right,Quadruped_1561,1345
1562,trot,turn,right,Quadruped_1562,1345
1563,trot,turn,right,Quadruped_1563,1201
1564,trot,turn,right,Quadruped_1564,1345
1565,trot,turn,right,Quadruped_1565,1201
1566,trot,turn,right,Quadruped_1566,1345
1567,trot,turn,right,Quadruped_1567,1345
1568,trot,turn,right,Quadruped_1568,1345
1569,trot,turn,right,Quadruped_1569,1356
1570,trot,turn,right,Quadruped_1570,1345
1571,trot,turn,right,Quadruped_1571,1366
1572,trot,turn,right,Quadruped_1572,1345
1573,trot,turn,right,Quadruped_1573,1201
1574,trot,turn,right,Quadruped_1574,1345
1575,trot,turn,right,Quadruped_1575,1201
1576,trot,turn,right,Quadruped_1576,1345
1577,trot,turn,right,Quadruped_1577,1062
1578,trot,turn,right,Quadruped_1578,1345
1579,trot,turn,right,Quadruped_1579,1345
1580,trot,turn,right,Quadruped_1580,1345
1581,trot,turn,right,Quadruped_1581,1201
1582,trot,turn,right,Quadruped_1582,1345
1583,trot,turn,right,Quadruped_1583,1201
1584,trot,turn,right,Quadruped_1584,1345
1585,trot,turn,right,Quadruped_1585,1345
1586,trot,turn,right,Quadruped_1586,1345
1587,trot,turn,right,Quadruped_1587,1345
1588,trot,turn,right,Quadruped_1588,1345
1589,trot,turn,right,Quadruped_1589,1345
1590,trot,turn,right,Quadruped_1590,1345
1591,trot,turn,right,Quadruped_1591,1366
1592,trot,turn,right,Quadruped_1592,1345
1593,trot,turn,right,Quadruped_1593,1201
1594,trot,turn,right,Quadruped_1594,1345
1595,trot,turn,right,Quadruped_1595,1377
1596,trot,turn,right,Quadruped_1596,1345
1597,trot,turn,right,Quadruped_1597,1201
1598,trot,turn,right,Quadruped_1598,1345
1599,trot,turn,right,Quadruped_1599,1345
1600,trot,turn,right,Quadruped_1600,1345
1601,trot,turn,right,Quadruped_1601,1345
1602,trot,turn,right,Quadruped_1602,1345
1603,trot,turn,right,Quadruped_1603,1201
1604,trot,turn,right,Quadruped_1604,1345
1605,trot,turn,right,Quadruped_1605,1346
1606,trot,turn,right,Quadruped_1606,1345
1607,trot,turn,right,Quadruped_1607,1345
1608,trot,turn,right,Quadruped_1608,1345
1609,trot,turn,right,Quadruped_1609,1201
1610,trot,turn,right,Quadruped_1610,1345
1611,trot,turn,right,Quadruped_1611,1201
1612,trot,turn,right,Quadruped_1612,1345
1613,trot,turn,right,Quadruped_1613,1345
1614,trot,turn,right,Quadruped_1614,1345
1615,trot,turn,right,Quadruped_1615,1201
1616,trot,turn,right,Quadruped_1616,1345
1617,trot,turn,right,Quadruped_1617,1201
1618,trot,turn,right,Quadruped_1618,1345
1619,trot,turn,right,Quadruped_1619,1201
1620,trot,turn,right,Quadruped_1620,1345
1621,trot,turn,right,Quadruped_1621,1062
1622,trot,turn,right,Quadruped_1622,1345
1623,trot,turn,right,Quadruped_1623,1345
1624,trot,turn,right,Quadruped_1624,1345
1625,trot,turn,right,Quadruped_1625,1201
1626,trot,turn,right,Quadruped_1626,1345
1627,trot,turn,right,Quadruped_1627,1345
1628,trot,turn,right,Quadruped_1628,1345
1629,trot,turn,right,Quadruped_1629,1345
1630,trot,turn,right,Quadruped_1630,1345
1631,trot,turn,right,Quadruped_1631,1345
1632,trot,turn,right,Quadruped_1632,1345
1633,trot,turn,right,Quadruped_1633,1201
1634,trot,turn,right,Quadruped_1634,1345
1635,trot,turn,right,Quadruped_1635,1346
1636,trot,turn,right,Quadruped_1636,1345
1637,trot,turn,right,Quadruped_1637,1201
1638,trot,turn,right,Quadruped_1638,1345
1639,trot,turn,right,Quadruped_1639,1345
1640,trot,turn,right,Quadruped_1640,1345
1641,trot,turn,right,Quadruped_1641,1366
1642,trot,turn,right,Quadruped_1642,1345
1643,trot,turn,right,Quadruped_1643,1345
1644,trot,turn,right,Quadruped_1644,1345
1645,trot,turn,right,Quadruped_1645,1345
1646,trot,turn,right,Quadruped_1646,1345
1647,trot,turn,right,Quadruped_1647,1345
1648,trot,turn,right,Quadruped_1648,1345
1649,trot,turn,right,Quadruped_1649,1346
1650,trot,turn,right,Quadruped_1650,1345
1651,trot,turn,right,Quadruped_1651,1201
1652,trot,turn,right,Quadruped_1652,1345
1653,trot,turn,right,Quadruped_1653,1345
1654,trot,turn,right,Quadruped_1654,1345
1655,trot,turn,right,Quadruped_1655,1201
1656,trot,turn,right,Quadruped_1656,1345
1657,trot,turn,right,Quadruped_1657,1345
1658,trot,turn,right,Quadruped_1658,1345
1659,trot,turn,right,Quadruped_1659,1055
1660,trot,turn,right,Quadruped_1660,1345
1661,trot,turn,right,Quadruped_1661,1201
1662,trot,turn,right,Quadruped_1662,1345
1663,trot,turn,right,Quadruped_1663,1201
1664,trot,turn,right,Quadruped_1664,1345
1665,trot,turn,right,Quadruped_1665,1345
1666,trot,turn,right,Quadruped_1666,1345
1667,trot,turn,right,Quadruped_1667,1366
1668,trot,turn,right,Quadruped_1668,1345
1669,trot,turn,right,Quadruped_1669,1345
1670,trot,turn,right,Quadruped_1670,1345
1671,trot,turn,right,Quadruped_1671,1201
1672,trot,turn,right,Quadruped_1672,1345
1673,trot,turn,right,Quadruped_1673,1201
1674,trot,turn,right,Quadruped_1674,1345
1675,trot,turn,right,Quadruped_1675,1345
1676,trot,turn,right,Quadruped_1676,1345
1677,trot,turn,right,Quadruped_1677,1201
1678,trot,turn,right,Quadruped_1678,1345
1679,trot,turn,right,Quadruped_1679,1345
1680,trot,turn,right,Quadruped_1680,1345
1681,trot,turn,right,Quadruped_1681,1346
1682,trot,turn,right,Quadruped_1682,1345
1683,trot,turn,right,Quadruped_1683,1201
1684,trot,turn,right,Quadruped_1684,1345
1685,trot,turn,right,Quadruped_1685,1201
1686,trot,turn,right,Quadruped_1686,1345
1687,trot,turn,right,Quadruped_1687,1345
1688,trot,turn,right,Quadruped_1688,1345
1689,trot,turn,right,Quadruped_1689,1346
1690,trot,turn,right,Quadruped_1690,1345
1691,trot,turn,right,Quadruped_1691,1201
1692,trot,turn,right,Quadruped_1692,1345
1693,trot,turn,right,Quadruped_1693,1377
1694,trot,turn,right,Quadruped_1694,1345
1695,trot,turn,right,Quadruped_1695,1201
1696,trot,turn,right,Quadruped_1696,1345
1697,trot,turn,right,Quadruped_1697,1345
1698,trot,turn,right,Quadruped_1698,1345
1699,trot,turn,right,Quadruped_1699,1201
1700,trot,turn,right,Quadruped_1700,1345
1701,trot,turn,right,Quadruped_1701,1345
1702,trot,turn,right,Quadruped_1702,1345
1703,trot,turn,right,Quadruped_1703,1201
1704,trot,turn,right,Quadruped_1704,1345
1705,trot,turn,right,Quadruped_1705,1345
1706,trot,turn,right,Quadruped_1706,1345
1707,trot,turn,right,Quadruped_1707,1201
1708,trot,turn,right,Quadruped_1708,1345
1709,trot,turn,right,Quadruped_1709,1201
1710,trot,turn,right,Quadruped_1710,1345
1711,trot,turn,right,Quadruped_1711,1201
1712,trot,turn,right,Quadruped_1712,1345
1713,trot,turn,right,Quadruped_1713,1201
1714,trot,turn,right,Quadruped_1714,1345
1715,trot,turn,right,Quadruped_1715,1201
1716,trot,turn,right,Quadruped_1716,1345
1717,trot,turn,right,Quadruped_1717,1345
1718,trot,turn,right,Quadruped_1718,1345
1719,trot,turn,right,Quadruped_1719,1201
1720,trot,turn,right,Quadruped_1720,1345
1721,trot,turn,right,Quadruped_1721,1201
1722,trot,turn,right,Quadruped_1722,1345
1723,trot,turn,right,Quadruped_1723,1201
1724,trot,turn,right,Quadruped_1724,1345
1725,trot,turn,right,Quadruped_1725,1061
1726,trot,turn,right,Quadruped_1726,1345
1727,trot,turn,right,Quadruped_1727,1345
1728,trot,turn,right,Quadruped_1728,1345
1729,trot,turn,right,Quadruped_1729,1345
1730,trot,turn,right,Quadruped_1730,1345
1731,trot,turn,right,Quadruped_1731,1201
1732,trot,turn,right,Quadruped_1732,1345
1733,trot,turn,right,Quadruped_1733,1345
1734,trot,turn,right,Quadruped_1734,1345
1735,trot,turn,right,Quadruped_1735,1366
1736,trot,turn,right,Quadruped_1736,1345
1737,trot,turn,right,Quadruped_1737,1366
1738,trot,turn,right,Quadruped_1738,1345
1739,trot,turn,right,Quadruped_1739,1345
1740,trot,turn,right,Quadruped_1740,1345
1741,trot,turn,right,Quadruped_1741,1201
1742,trot,turn,right,Quadruped_1742,1345
1743,trot,turn,right,Quadruped_1743,1345
1744,trot,turn,right,Quadruped_1744,1345
1745,trot,turn,right,Quadruped_1745,1201
1746,trot,turn,right,Quadruped_1746,1345
1747,trot,turn,right,Quadruped_1747,1201
1748,trot,turn,right,Quadruped_1748,1345
1749,trot,turn,right,Quadruped_1749,1378
1750,trot,turn,right,Quadruped_1750,1345
1751,trot,turn,right,Quadruped_1751,1201
1752,trot,turn,right,Quadruped_1752,1345
1753,trot,turn,right,Quadruped_1753,1345
1754,trot,turn,right,Quadruped_1754,1345
1755,trot,turn,right,Quadruped_1755,1345
1756,trot,turn,right,Quadruped_1756,1345
1757,trot,turn,right,Quadruped_1757,1201
1758,trot,turn,right,Quadruped_1758,1345
1759,trot,turn,right,Quadruped_1759,1345
1760,trot,turn,right,Quadruped_1760,1345
1761,trot,turn,right,Quadruped_1761,1345
1762,trot,turn,right,Quadruped_1762,1345
1763,trot,turn,right,Quadruped_1763,1345
1764,trot,turn,right,Quadruped_1764,1345
1765,trot,turn,right,Quadruped_1765,1201
1766,trot,turn,right,Quadruped_1766,1345
1767,trot,turn,right,Quadruped_1767,1201
1768,trot,turn,right,Quadruped_1768,1345
1769,trot,turn,right,Quadruped_1769,1201
1770,trot,turn,right,Quadruped_1770,1345
1771,trot,turn,right,Quadruped_1771,1346
1772,trot,turn,right,Quadruped_1772,1345
1773,trot,turn,right,Quadruped_1773,1347
1774,trot,turn,right,Quadruped_1774,1345
1775,trot,turn,right,Quadruped_1775,1201
1776,trot,turn,right,Quadruped_1776,1345
1777,trot,turn,right,Quadruped_1777,1345
1778,trot,turn,right,Quadruped_1778,1345
1779,trot,turn,right,Quadruped_1779,1366
1780,trot,turn,right,Quadruped_1780,1345
1781,trot,turn,right,Quadruped_1781,1201
1782,trot,turn,right,Quadruped_1782,1345
1783,trot,turn,right,Quadruped_1783,1201
1784,trot,turn,right,Quadruped_1784,1345
1785,trot,turn,right,Quadruped_1785,1201
1786,trot,turn,right,Quadruped_1786,1345
1787,trot,turn,right,Quadruped_1787,1201
1788,trot,turn,right,Quadruped_1788,1345
1789,trot,turn,right,Quadruped_1789,1345
1790,trot,turn,right,Quadruped_1790,1345
1791,trot,turn,right,Quadruped_1791,1367
1792,trot,turn,right,Quadruped_1792,1345
1793,trot,turn,right,Quadruped_1793,1201
1794,trot,turn,right,Quadruped_1794,1345
1795,trot,turn,right,Quadruped_1795,1345
1796,trot,turn,right,Quadruped_1796,1345
1797,trot,turn,right,Quadruped_1797,1201
1798,trot,turn,right,Quadruped_1798,1345
1799,trot,turn,right,Quadruped_1799,1345
1800,ds_crawl,straight,forward,Quadruped_1800,1531
1801,ds_crawl,straight,forward,Quadruped_1801,1944
1802,ds_crawl,straight,forward,Quadruped_1802,1532
1803,ds_crawl,straight,forward,Quadruped_1803,1950
1804,ds_crawl,straight,forward,Quadruped_1804,1532
1805,ds_crawl,straight,forward,Quadruped_1805,1672
1806,ds_crawl,straight,forward,Quadruped_1806,1532
1807,ds_crawl,straight,forward,Quadruped_1807,2095
1808,ds_crawl,straight,forward,Quadruped_1808,1532
1809,ds_crawl,straight,forward,Quadruped_1809,1944
1810,ds_crawl,straight,forward,Quadruped_1810,1532
1811,ds_crawl,straight,forward,Quadruped_1811,2095
1812,ds_crawl,straight,forward,Quadruped_1812,1532
1813,ds_crawl,straight,forward,Quadruped_1813,2401
1814,ds_crawl,straight,forward,Quadruped_1814,1532
1815,ds_crawl,straight,forward,Quadruped_1815,1357
1816,ds_crawl,straight,forward,Quadruped_1816,1532
1817,ds_crawl,straight,forward,Quadruped_1817,1373
1818,ds_crawl,straight,forward,Quadruped_1818,1532
1819,ds_crawl,straight,forward,Quadruped_1819,2419
1820,ds_crawl,straight,forward,Quadruped_1820,1532
1821,ds_crawl,straight,forward,Quadruped_1821,2562
1822,ds_crawl,straight,forward,Quadruped_1822,1532
1823,ds_crawl,straight,forward,Quadruped_1823,1354
1824,ds_crawl,straight,forward,Quadruped_1824,1532
1825,ds_crawl,straight,forward,Quadruped_1825,2280
1826,ds_crawl,straight,forward,Quadruped_1826,1532
1827,ds_crawl,straight,forward,Quadruped_1827,1531
1828,ds_crawl,straight,forward,Quadruped_1828,1532
1829,ds_crawl,straight,forward,Quadruped_1829,1354
1830,ds_crawl,straight,forward,Quadruped_1830,1532
1831,ds_crawl,straight,forward,Quadruped_1831,1345
1832,ds_crawl,straight,forward,Quadruped_1832,1532
1833,ds_crawl,straight,forward,Quadruped_1833,1345
1834,ds_crawl,straight,forward,Quadruped_1834,1532
1835,ds_crawl,straight,forward,Quadruped_1835,2101
1836,ds_crawl,straight,forward,Quadruped_1836,1532
1837,ds_crawl,straight,forward,Quadruped_1837,1529
1838,ds_crawl,straight,forward,Quadruped_1838,1532
1839,ds_crawl,straight,forward,Quadruped_1839,1672
1840,ds_crawl,straight,forward,Quadruped_1840,1532
1841,ds_crawl,straight,forward,Quadruped_1841,1944
1842,ds_crawl,straight,forward,Quadruped_1842,1532
1843,ds_crawl,straight,forward,Quadruped_1843,1345
1844,ds_crawl,straight,forward,Quadruped_1844,1532
1845,ds_crawl,straight,forward,Quadruped_1845,1363
1846,ds_crawl,straight,forward,Quadruped_1846,1532
1847,ds_crawl,straight,forward,Quadruped_1847,1801
1848,ds_crawl,straight,forward,Quadruped_1848,1532
1849,ds_crawl,straight,forward,Quadruped_1849,1813
1850,ds_crawl,straight,forward,Quadruped_1850,1532
1851,ds_crawl,straight,forward,Quadruped_1851,1346
1852,ds_crawl,straight,forward,Quadruped_1852,1532
1853,ds_crawl,straight,forward,Quadruped_1853,1671
1854,ds_crawl,straight,forward,Quadruped_1854,1532
1855,ds_crawl,straight,forward,Quadruped_1855,1345
1856,ds_crawl,straight,forward,Quadruped_1856,1532
1857,ds_crawl,straight,forward,Quadruped_1857,1813
1858,ds_crawl,straight,forward,Quadruped_1858,1532
1859,ds_crawl,straight,forward,Quadruped_1859,1345
1860,ds_crawl,straight,forward,Quadruped_1860,1532
1861,ds_crawl,straight,forward,Quadruped_1861,1354
1862,ds_crawl,straight,forward,Quadruped_1862,1532
1863,ds_crawl,straight,forward,Quadruped_1863,1345
1864,ds_crawl,straight,forward,Quadruped_1864,1532
1865,ds_crawl,straight,forward,Quadruped_1865,1358
1866,ds_crawl,straight,forward,Quadruped_1866,1532
1867,ds_crawl,straight,forward,Quadruped_1867,1813
1868,ds_crawl,straight,forward,Quadruped_1868,1532
1869,ds_crawl,straight,forward,Quadruped_1869,2562
1870,ds_crawl,straight,forward,Quadruped_1870,1532
1871,ds_crawl,straight,forward,Quadruped_1871,1345
1872,ds_crawl,straight,forward,Quadruped_1872,1532
1873,ds_crawl,straight,forward,Quadruped_1873,1813
1874,ds_crawl,straight,forward,Quadruped_1874,1532
1875,ds_crawl,straight,forward,Quadruped_1875,1531
1876,ds_crawl,straight,forward,Quadruped_1876,1532
1877,ds_crawl,straight,forward,Quadruped_1877,1523
1878,ds_crawl,straight,forward,Quadruped_1878,1532
1879,ds_crawl,straight,forward,Quadruped_1879,1345
1880,ds_crawl,straight,forward,Quadruped_1880,1532
1881,ds_crawl,straight,forward,Quadruped_1881,1952
1882,ds_crawl,straight,forward,Quadruped_1882,1532
1883,ds_crawl,straight,forward,Quadruped_1883,1392
1884,ds_crawl,straight,forward,Quadruped_1884,1532
1885,ds_crawl,straight,forward,Quadruped_1885,2095
1886,ds_crawl,straight,forward,Quadruped_1886,1532
1887,ds_crawl,straight,forward,Quadruped_1887,1672
1888,ds_crawl,straight,forward,Quadruped_1888,1532
1889,ds_crawl,straight,forward,Quadruped_1889,1532
1890,ds_crawl,straight,forward,Quadruped_1890,1532
1891,ds_crawl,straight,forward,Quadruped_1891,2401
1892,ds_crawl,straight,forward,Quadruped_1892,1532
1893,ds_crawl,straight,forward,Quadruped_1893,1520
1894,ds_crawl,straight,forward,Quadruped_1894,1532
1895,ds_crawl,straight,forward,Quadruped_1895,1672
1896,ds_crawl,straight,forward,Quadruped_1896,1532
1897,ds_crawl,straight,forward,Quadruped_1897,2095
1898,ds_crawl,straight,forward,Quadruped_1898,1532
1899,ds_crawl,straight,forward,Quadruped_1899,1354
1900,ds_crawl,straight,forward,Quadruped_1900,1532
1901,ds_crawl,straight,forward,Quadruped_1901,1372
1902,ds_crawl,straight,forward,Quadruped_1902,1532
1903,ds_crawl,straight,forward,Quadruped_1903,1363
1904,ds_crawl,straight,forward,Quadruped_1904,1532
1905,ds_crawl,straight,forward,Quadruped_1905,1345
1906,ds_crawl,straight,forward,Quadruped_1906,1532
1907,ds_crawl,straight,forward,Quadruped_1907,1384
1908,ds_crawl,straight,forward,Quadruped_1908,1532
1909,ds_crawl,straight,forward,Quadruped_1909,1345
1910,ds_crawl,straight,forward,Quadruped_1910,1532
1911,ds_crawl,straight,forward,Quadruped_1911,2095
1912,ds_crawl,straight,forward,Quadruped_1912,1532
1913,ds_crawl,straight,forward,Quadruped_1913,2564
1914,ds_crawl,straight,forward,Quadruped_1914,1532
1915,ds_crawl,straight,forward,Quadruped_1915,1813
1916,ds_crawl,straight,forward,Quadruped_1916,1532
1917,ds_crawl,straight,forward,Quadruped_1917,1372
1918,ds_crawl,straight,forward,Quadruped_1918,1532
1919,ds_crawl,straight,forward,Quadruped_1919,1801
1920,ds_crawl,straight,forward,Quadruped_1920,1532
1921,ds_crawl,straight,forward,Quadruped_1921,1345
1922,ds_crawl,straight,forward,Quadruped_1922,1532
1923,ds_crawl,straight,forward,Quadruped_1923,1372
1924,ds_crawl,straight,forward,Quadruped_1924,1532
1925,ds_crawl,straight,forward,Quadruped_1925,2261
1926,ds_crawl,straight,forward,Quadruped_1926,1532
1927,ds_crawl,straight,forward,Quadruped_1927,2102
1928,ds_crawl,straight,forward,Quadruped_1928,1532
1929,ds_crawl,straight,forward,Quadruped_1929,1383
1930,ds_crawl,straight,forward,Quadruped_1930,1532
1931,ds_crawl,straight,forward,Quadruped_1931,1533
1932,ds_crawl,straight,forward,Quadruped_1932,1532
1933,ds_crawl,straight,forward,Quadruped_1933,1345
1934,ds_crawl,straight,forward,Quadruped_1934,1532
1935,ds_crawl,straight,forward,Quadruped_1935,1372
1936,ds_crawl,straight,forward,Quadruped_1936,1532
1937,ds_crawl,straight,forward,Quadruped_1937,1532
1938,ds_crawl,straight,forward,Quadruped_1938,1532
1939,ds_crawl,straight,forward,Quadruped_1939,2102
1940,ds_crawl,straight,forward,Quadruped_1940,1532
1941,ds_crawl,straight,forward,Quadruped_1941,2260
1942,ds_crawl,straight,forward,Quadruped_1942,1532
1943,ds_crawl,straight,forward,Quadruped_1943,2434
1944,ds_crawl,straight,forward,Quadruped_1944,1532
1945,ds_crawl,straight,forward,Quadruped_1945,1950
1946,ds_crawl,straight,forward,Quadruped_1946,1532
1947,ds_crawl,straight,forward,Quadruped_1947,1345
1948,ds_crawl,straight,forward,Quadruped_1948,1532
1949,ds_crawl,straight,forward,Quadruped_1949,1531
1950,ds_crawl,straight,forward,Quadruped_1950,1532
1951,ds_crawl,straight,forward,Quadruped_1951,1950
1952,ds_crawl,straight,forward,Quadruped_1952,1532
1953,ds_crawl,straight,forward,Quadruped_1953,1346
1954,ds_crawl,straight,forward,Quadruped_1954,1532
1955,ds_crawl,straight,forward,Quadruped_1955,1801
1956,ds_crawl,straight,forward,Quadruped_1956,1532
1957,ds_crawl,straight,forward,Quadruped_1957,1354
1958,ds_crawl,straight,forward,Quadruped_1958,1532
1959,ds_crawl,straight,forward,Quadruped_1959,1531
1960,ds_crawl,straight,forward,Quadruped_1960,1532
1961,ds_crawl,straight,forward,Quadruped_1961,1385
1962,ds_crawl,straight,forward,Quadruped_1962,1532
1963,ds_crawl,straight,forward,Quadruped_1963,1531
1964,ds_crawl,straight,forward,Quadruped_1964,1532
1965,ds_crawl,straight,forward,Quadruped_1965,1531
1966,ds_crawl,straight,forward,Quadruped_1966,1532
1967,ds_crawl,straight,forward,Quadruped_1967,1345
1968,ds_crawl,straight,forward,Quadruped_1968,1532
1969,ds_crawl,straight,forward,Quadruped_1969,1345
1970,ds_crawl,straight,forward,Quadruped_1970,1532
